"","ID","bio_01","bio_02","bio_03","bio_04","bio_05","bio_06","bio_07","bio_08","bio_09","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"25",25,20.75,8.39999961853027,0.810999989509583,35.0999984741211,26.25,15.9499998092651,10.3000001907349,20.9500007629395,20.4500007629395,21.25,20.3500003814697,4044.30004882812,492.799987792969,127.5,36.9000015258789,1380.19995117188,470.100006103516,1159.30004882812,643.700012207031
"26",26,24.5499992370605,8.30000019073486,0.822999954223633,48.7000007629395,30.25,20.1499996185303,10.1000003814697,24.6499996185303,24.3500003814697,25.25,23.8500003814697,4029,492.799987792969,135,35,1369.19995117188,501.200012207031,1066.5,1016.90002441406
"27",27,25.4500007629395,5.30000019073486,0.774999976158142,31.3999996185303,29.1499996185303,22.3500003814697,6.80000019073486,25.1499996185303,25.8500003814697,25.9500007629395,25.1499996185303,6553.5,633.799987792969,448.5,9.69999980926514,1881.90002441406,1490.09997558594,1504.90002441406,1838.19995117188
"28",28,25.6499996185303,3.40000009536743,0.782000005245209,26,27.9500007629395,23.5499992370605,4.40000009536743,25.4500007629395,25.8500003814697,26.0499992370605,25.3500003814697,6534.89990234375,688.099975585938,316.5,22.1000003814697,1982.30004882812,1104.5,1335.09997558594,1948
"29",29,16.4500007629395,8.30000019073486,0.788999974727631,66.1999969482422,21.3500003814697,10.8500003814697,10.5,16.3500003814697,16.9500007629395,16.9500007629395,15.4499998092651,2628.10009765625,288.899993896484,133,21.6000003814697,841.599975585938,488.100006103516,699.900024414062,753.599975585938
"30",30,13.25,7.19999980926514,0.847999930381775,17.5,17.75,9.25,8.5,13.1499996185303,13.0500001907349,13.4499998092651,13.0500001907349,2479.30004882812,366.700012207031,55.2999992370605,47.5999984741211,982.700012207031,219.100006103516,726.099975585938,219.100006103516
"31",31,26.1499996185303,8.69999980926514,0.773999989032745,59.2000007629395,32.6500015258789,21.3500003814697,11.3000001907349,25.6499996185303,25.8500003814697,26.8500003814697,25.3500003814697,3170.10009765625,432.200012207031,132.5,36.7999992370605,1148,492.799987792969,583.799987792969,1004.59997558594
"32",32,18.5499992370605,7.40000009536743,0.844999969005585,18,23.1499996185303,14.4499998092651,8.69999980926514,18.25,18.5499992370605,18.6499996185303,18.25,2268.39990234375,333.100006103516,61.7000007629395,45.2000007629395,898.700012207031,219.5,249.800003051758,898.700012207031
"33",33,17.25,7.30000019073486,0.864000022411346,17.8999996185303,21.3500003814697,12.8500003814697,8.5,17.4500007629395,17.1499996185303,17.5499992370605,17.0499992370605,2763,312.200012207031,130.399993896484,25.8999996185303,844.299987792969,467.600006103516,842.200012207031,592.599975585938
"34",34,17.1499996185303,8.10000038146973,0.860999941825867,22.5,21.6499996185303,12.25,9.39999961853027,16.9500007629395,17.25,17.4500007629395,16.9500007629395,2781,329.700012207031,124.199996948242,26.7999992370605,857.900024414062,451.899993896484,644.799987792969,857.900024414062
"35",35,11.4499998092651,7.90000009536743,0.807999968528748,41.9000015258789,16.5499992370605,6.75,9.80000019073486,11.0500001907349,11.9499998092651,11.9499998092651,10.9499998092651,2858.80004882812,342,159.199996948242,28.2999992370605,899.400024414062,539.599975585938,540.099975585938,744.799987792969
"36",36,24.25,8.60000038146973,0.791999995708466,48.2000007629395,30.4500007629395,19.5499992370605,10.8999996185303,23.8500003814697,23.9500007629395,24.8500003814697,23.5499992370605,3580.69995117188,479.899993896484,147.100006103516,35.7000007629395,1281.09997558594,540.5,702.200012207031,1105.09997558594
