"","...1","decimalLatitude","decimalLongitude","bio_01","bio_02","bio_04","bio_12","bio_15","bio_18"
"241",906,1.285998,-78.07438,18.0499992370605,4.09999990463257,28.7000007629395,6553.5,19.3999996185303,2791.30004882812
"242",910,3.431726,-76.539986,22.1499996185303,7.30000019073486,23.2000007629395,1277.19995117188,43.7999992370605,355.200012207031
"243",914,1.286665,-78.086334,19.3500003814697,4.09999990463257,29,6553.5,19.3999996185303,2769.10009765625
"244",915,1.734325,-76.57742,16.3500003814697,7.40000009536743,66.3000030517578,1635.40002441406,19.1000003814697,472.799987792969
"245",919,1.364418,-76.22476,16.6499996185303,7.80000019073486,63.7000007629395,6553.5,25.7000007629395,1884.59997558594
"246",930,2.577181,-72.6306,25.1499996185303,7.09999990463257,81.5,2829.19995117188,42.7000007629395,341.200012207031
"247",932,6.206216,-74.755486,27.0499992370605,8.5,60.2999992370605,3562,35.7999992370605,931.5
"248",944,6.469401,-73.26267,21.75,8.69999980926514,21.2000007629395,2002.90002441406,29.2999992370605,605.400024414062
"249",949,2.502021,-72.79902,24.9500007629395,7,80.8000030517578,3049.80004882812,43.5,364.100006103516
"250",959,4.586554,-75.36702,9.55000019073486,7.40000009536743,22.5,3046.60009765625,25.2000007629395,911.400024414062
"251",963,1.72819,-76.56743,16.0499992370605,7.40000009536743,69.5999984741211,1669.69995117188,17.7000007629395,474.299987792969
"252",966,3.66409,-75.459305,26.0499992370605,8.30000019073486,69.3000030517578,2316.5,42.9000015258789,284.600006103516
"253",989,5.378972,-75.167564,15.9499998092651,9.19999980926514,32.9000015258789,3904.39990234375,26.3999996185303,781.5
"254",1000,6.60662,-73.05761,19.3500003814697,8.89999961853027,22.7000007629395,1899.80004882812,37.2000007629395,439.200012207031
"255",1018,6.004456,-75.15066,22.25,8.5,31.3999996185303,3820.89990234375,28.2000007629395,864.200012207031
"256",1020,3.388339,-76.60823,19.1499996185303,7,23.6000003814697,1742.90002441406,41.2999992370605,496.600006103516
"257",1023,5.893101,-74.78138,26.3500003814697,8.89999961853027,58.9000015258789,2893.5,38.5,545.299987792969
"258",1035,2.221737,-76.496496,11.5500001907349,6.90000009536743,34.5,2103.80004882812,43.5999984741211,581.799987792969
"259",1036,2.451994,-76.810288,17.5499992370605,7,16.6000003814697,3658.5,39.5999984741211,1040.59997558594
"260",1062,3.549819,-76.60318,15.75,6.5,22.1000003814697,1527.19995117188,31.6000003814697,433
"261",1080,5.834214,-74.83448,25.9500007629395,8.80000019073486,61,2993.89990234375,38.0999984741211,539.099975585938
"262",1086,4.533688,-75.67962,19.75,7.30000019073486,18.5,2597.5,33.2000007629395,719.700012207031
"263",1093,5.830262,-74.31596,26.0499992370605,8.69999980926514,49.0999984741211,2741,39.9000015258789,462.899993896484
"264",1096,2.449163,-76.59167,18.25,7.40000009536743,19.5,2261.60009765625,45.7000007629395,244.5
"265",1097,5.079625,-75.176346,15.6499996185303,8.80000019073486,21,3101.10009765625,27.8999996185303,1007.20001220703
"266",1101,6.111452,-73.22767,18.0499992370605,10,18,2914.60009765625,29.3999996185303,905.200012207031
"267",1102,5.005812,-72.70327,25.25,7.19999980926514,117.199996948242,4079.69995117188,63.5999984741211,239.899993896484
"268",1103,6.852191,-73.37682,17.6499996185303,6.80000019073486,26.6000003814697,2671.19995117188,28.5,821.400024414062
"269",1104,3.92936,-76.17392,15.5500001907349,7.40000009536743,20.6000003814697,3604.30004882812,29,1158.80004882812
"270",1112,3.532399,-76.612206,15.6499996185303,6.5,22.8999996185303,1533.09997558594,32.2999992370605,437.799987792969
"271",1115,1.851885,-76.04676,20.0499992370605,8.19999980926514,67.6999969482422,1631,21.6000003814697,333.399993896484
"272",1123,4.665875,-74.11446,14.3500003814697,8.39999961853027,18.8999996185303,933.799987792969,37.5,147.800003051758
"273",1133,3.352789,-73.93957,24.6499996185303,8.19999980926514,83.5,2935.60009765625,45.2000007629395,349.700012207031
"274",1140,3.4518,-76.54232,21.5499992370605,7.19999980926514,23.5,1311.5,42.4000015258789,368.200012207031
"275",1143,3.851538,-73.89709,17.4500007629395,7.19999980926514,46.5,6553.5,42.5999984741211,1448.69995117188
"276",1155,5.827311,-74.83373,26.0499992370605,8.89999961853027,60.2000007629395,2986.30004882812,38.2000007629395,535
"277",1156,2.189186,-76.08599,16.8500003814697,7.30000019073486,63.2000007629395,1744.90002441406,28.6000003814697,544.400024414062
"278",1168,6.988775,-75.120224,17.25,8,31.7999992370605,4056.60009765625,43.5,1383.69995117188
"279",1189,5.819495,-74.84516,24.9500007629395,8.89999961853027,56,3070.5,37.9000015258789,548.400024414062
"280",1210,1.896077,-76.29618,16.9500007629395,7.19999980926514,73.9000015258789,1484.5,18.5,368.399993896484
"281",1212,1.717443,-76.16571,15.4499998092651,8.10000038146973,72,2910.10009765625,18.8999996185303,756
"282",1213,5.823371,-74.323746,26.0499992370605,8.69999980926514,52.0999984741211,2700.60009765625,39.9000015258789,452.899993896484
"283",1215,3.433511,-76.61456,18.3500003814697,6.80000019073486,22,1685.69995117188,38.4000015258789,549.5
"284",1217,1.918132,-76.23471,16.9500007629395,7.19999980926514,72.5,1522.80004882812,20.2000007629395,372.700012207031
"285",1225,4.464604,-73.668884,17.3500003814697,7.19999980926514,40.2999992370605,4940.2998046875,50.5,924.299987792969
"286",1232,2.450637,-76.59434,18.4500007629395,7.40000009536743,18.8999996185303,2232.89990234375,45.0999984741211,245.300003051758
"287",1233,7.345525,-72.63415,11.5500001907349,7.30000019073486,34.4000015258789,1634.09997558594,39.4000015258789,443.600006103516
"288",1246,3.400719,-76.52967,22.25,7.40000009536743,24.7000007629395,1279.19995117188,44.7000007629395,352.600006103516
"289",1267,5.256927,-71.78316,26.3500003814697,7.5,112.400001525879,2831.80004882812,63.0999984741211,160.300003051758
"290",1268,6.513861,-76.25619,18.8500003814697,5.59999990463257,23,4323.7001953125,30.6000003814697,1101.90002441406
"291",1271,11.131578,-73.54959,22.6499996185303,4.69999980926514,55.2000007629395,3107.10009765625,57.0999984741211,830
"292",1273,5.994497,-74.97869,23.6499996185303,8.39999961853027,43.9000015258789,4511.2001953125,32.2999992370605,908.599975585938
"293",1277,2.484921,-76.579834,18.1499996185303,7.5,21.7999992370605,2260.30004882812,45.4000015258789,244.399993896484
"294",1290,2.498948,-72.723274,24.4500007629395,7.09999990463257,77.5,3446,42.7999992370605,416.600006103516
"295",1291,7.176859,-73.637328,26.3500003814697,6.69999980926514,30,2661.39990234375,40.4000015258789,570.200012207031
"296",1292,5.894908,-74.858887,25.9500007629395,8.69999980926514,56.7000007629395,3308.69995117188,36.5,626.5
"297",1299,2.36667,-76.26667,10.25,6.59999990463257,59.4000015258789,2573.39990234375,36,744.599975585938
"298",1302,4.6,-74.083328,13.9499998092651,8.30000019073486,18.3999996185303,918.099975585938,35.5999984741211,250.199996948242
"299",1303,4.18333,-74.533333,21.9500007629395,5.90000009536743,40.5999984741211,1989.69995117188,57.4000015258789,627
"300",1305,6.779875,-75.322729,16.4500007629395,8.30000019073486,35.7000007629395,3460.89990234375,42.5,1065.40002441406
"301",1307,3.595194,-76.452599,22.1499996185303,7,19.7999992370605,1194.80004882812,34.7000007629395,387.299987792969
"302",1309,5.931779,-74.813967,26.1499996185303,8.69999980926514,57.4000015258789,3147.19995117188,37.4000015258789,610.200012207031
"303",1311,4.664246,-74.118326,14.3500003814697,8.30000019073486,21.3999996185303,942.5,37.5999984741211,147.5
"304",1312,5.617403,-75.835696,16.4500007629395,8,22.2000007629395,2684.39990234375,26.5,620.599975585938
"305",1314,5.93418,-74.808437,25.3500003814697,8.80000019073486,54.7000007629395,3171.30004882812,37.4000015258789,619.900024414062
"306",1315,7.15295,-75.631445,25.9500007629395,7.19999980926514,19.2999992370605,3068.10009765625,45.9000015258789,990.700012207031
"307",1316,7.105798,-75.6599,24.6499996185303,7.40000009536743,21.7999992370605,3113.10009765625,45.5999984741211,1007
"308",1317,7.136828,-75.656139,26.1499996185303,7.30000019073486,20.6000003814697,3261.80004882812,45.9000015258789,1053.69995117188
"309",1321,7.159153,-75.623289,25.4500007629395,7.30000019073486,21,3137.89990234375,45.7999992370605,1013.59997558594
"310",1324,7.137278,-75.66431,26.0499992370605,7.30000019073486,20.2000007629395,3395.39990234375,45.9000015258789,1097.5
"311",1325,4.721108,-74.097633,14.4499998092651,8.60000038146973,16.2000007629395,950.400024414062,37.2999992370605,271.299987792969
"312",1326,4.908611,-73.941449,13.8500003814697,9.30000019073486,42,973.299987792969,33,166.600006103516
"313",1334,5.899856,-74.773793,26.1499996185303,8.89999961853027,57.4000015258789,2877.19995117188,38.7000007629395,542.200012207031
"314",1337,4.388472,-75.321972,20.8500003814697,7.59999990463257,32.2999992370605,2277.39990234375,28.6000003814697,476.200012207031
"315",1339,5.593435,-75.850114,18.9500007629395,7.80000019073486,21,2477,26,579.400024414062
"316",1340,4.149296,-73.627884,25.25,8.10000038146973,65.5999984741211,5386,45.2999992370605,552.400024414062
"317",1342,5.251649,-76.11056,13.25,5.30000019073486,18.5,5045.2001953125,14.3999996185303,1370.5
"318",1343,11.086176,-74.06495,18.3500003814697,4.69999980926514,41.9000015258789,2893.30004882812,62.7000007629395,961
"319",1345,4.520431,-75.28782,17.8500003814697,7.30000019073486,20.6000003814697,2348.69995117188,27.6000003814697,735.5
"320",1349,2.867785,-75.06779,17.8500003814697,7.5,28,2226.39990234375,45.7000007629395,675.099975585938
"321",1351,5.880916,-74.80854,26.25,8.80000019073486,57.4000015258789,2990.60009765625,38.2000007629395,555.599975585938
"322",1355,3.176431,-74.979004,24.1499996185303,8.39999961853027,55.4000015258789,1856.40002441406,51.4000015258789,456.899993896484
"323",1360,4.267648,-75.740776,18.3500003814697,7.69999980926514,17.1000003814697,2123.19995117188,31.5,615.700012207031
"324",1363,4.302115,-73.58159,22.1499996185303,7.69999980926514,58.5999984741211,5385.39990234375,47,535.700012207031
"325",1368,4.149889,-73.62802,25.3500003814697,8.10000038146973,65.0999984741211,5321.10009765625,45.0999984741211,550.299987792969
"326",1372,5.838713,-74.83047,26.25,8.89999961853027,62,2953.39990234375,38.2999992370605,531.400024414062
"327",1379,4.247445,-73.824715,20.25,7.30000019073486,35.5999984741211,3219.60009765625,38.9000015258789,741.799987792969
"328",1416,2.792665,-75.07308,18.25,7.30000019073486,32.9000015258789,2098.39990234375,41.7000007629395,638.200012207031
"329",1420,5.295968,-75.882904,18.75,7.09999990463257,18,2821,25.2999992370605,675.799987792969
"330",1441,1.1075,-76.61056,21.8500003814697,7.40000009536743,59.2000007629395,4628.2001953125,23.8999996185303,984.700012207031
"331",1450,1.600712,-76.97034,14.5500001907349,7.69999980926514,18.8999996185303,1934,51.5999984741211,567.099975585938
"332",1459,11.53449,-72.92833,27.3500003814697,5.19999980926514,73.1999969482422,831.200012207031,80.5999984741211,158.100006103516
"333",1471,5.753551,-74.83962,25.5499992370605,9,62.2000007629395,2949.80004882812,38.0999984741211,506.399993896484
"334",1473,4.441543,-75.42195,18.4500007629395,7.59999990463257,14.3999996185303,2109.80004882812,27.3999996185303,640.700012207031
"335",1487,3.142347,-74.95584,20.3500003814697,8.19999980926514,45.4000015258789,2130.80004882812,49.5,528.099975585938
"336",1491,7.068861,-73.07999,22.4500007629395,7.09999990463257,20.7000007629395,1537.5,34.7999992370605,487.299987792969
"337",1494,1.577084,-76.93443,13.5500001907349,7.59999990463257,22.8999996185303,1764,50.5,511.299987792969
"338",1515,3.56647,-76.58538,15.25,6.5,22.7999992370605,1575.90002441406,31.6000003814697,484.100006103516
"339",1516,6.079245,-73.82713,12.0500001907349,7.19999980926514,29,5307.10009765625,29.8999996185303,1681.09997558594
"340",1520,5.905337,-74.781016,26.4500007629395,8.80000019073486,60.2000007629395,2909.80004882812,38.4000015258789,552.5
"341",1521,1.6393,-75.5011,22.75,7.69999980926514,73,4331.2998046875,42.4000015258789,677.099975585938
"342",1523,3.855912,-71.445775,25.5499992370605,7.19999980926514,94.5999984741211,2581.39990234375,50.7000007629395,232
"343",1525,4.656629,-74.131242,14.4499998092651,8.30000019073486,23.2999992370605,945,37.4000015258789,147.899993896484
"344",1526,4.306261,-74.406746,19.9500007629395,6,20.2999992370605,1406.80004882812,48.5,431.899993896484
"345",1527,4.468755,-73.6674,17.0499992370605,7.19999980926514,41,5017.89990234375,50.5999984741211,937.700012207031
"346",1535,2.38094,-76.456314,13.6499996185303,7.09999990463257,20.2000007629395,2189.10009765625,46.4000015258789,619.299987792969
"347",1536,4.463674,-73.6638,16.4500007629395,7.19999980926514,43.4000015258789,4713.89990234375,50.5,882
"348",1537,4.266347,-75.73846,18.4500007629395,7.69999980926514,17,2148.10009765625,31.3999996185303,622.099975585938
"349",1539,7.643362,-72.799126,22.75,7.5,42.5,2321.5,41.2000007629395,529.700012207031
"350",1542,4.740373,-74.11908,14.4499998092651,8.5,20.6000003814697,999.099975585938,38.2999992370605,148.800003051758
"351",1544,6.698377,-73.45595,18.4500007629395,6.80000019073486,25.2999992370605,4285.2998046875,26.1000003814697,1276.80004882812
"352",1546,4.534911,-73.86907,14.0500001907349,7.69999980926514,37,2218.30004882812,44,436.200012207031
"353",1551,4.792904,-75.710754,19.5499992370605,6.80000019073486,15.5,3168.30004882812,31.7000007629395,988.200012207031
"354",1552,3.245609,-75.69799,17.5499992370605,7.80000019073486,26.6000003814697,3143,29.7999992370605,727.900024414062
"355",1555,6.203476,-75.57416,19.75,9.10000038146973,17.1000003814697,1878.59997558594,33.5,545.599975585938
"356",1556,6.045486,-75.377594,15.75,8.80000019073486,24.7000007629395,2731.5,32.7999992370605,865.400024414062
"357",1557,4.531205,-75.69363,20.25,7.30000019073486,18.2999992370605,2532.10009765625,33.7999992370605,700.700012207031
"358",1562,4.29102,-75.854675,18.4500007629395,7.19999980926514,15,2978.89990234375,32.5999984741211,947.400024414062
"359",1566,1.173395,-77.43752,15.25,7.40000009536743,15,1159.90002441406,41.2000007629395,368.899993896484
"360",1567,4.888924,-73.27375,17.25,7.5,60.0999984741211,4297.7998046875,53.7999992370605,754
"361",1570,2.321409,-76.28609,11.0500001907349,6.5,57.2999992370605,2455,35.7999992370605,701.599975585938
"362",1571,5.060481,-75.49579,15.9499998092651,8.19999980926514,24.1000003814697,2727.60009765625,37.5,878.099975585938
"363",1574,1.529192,-75.521164,25.0499992370605,7.80000019073486,84.3000030517578,3727.10009765625,41.9000015258789,600.900024414062
"364",1579,1.581851,-75.527245,25.3500003814697,7.69999980926514,82.3000030517578,3944.30004882812,41.5999984741211,636.900024414062
"365",1584,5.542841,-73.32054,11.4499998092651,8.69999980926514,46.0999984741211,1323.5,35.2000007629395,427.5
"366",1587,2.461148,-76.583,18.25,7.40000009536743,21.7999992370605,2251.69995117188,45.7999992370605,241.5
"367",1591,3.543709,-76.59623,15.0500001907349,6.59999990463257,21.2000007629395,1540.80004882812,32.2000007629395,477.299987792969
"368",1597,6.828927,-73.460304,22.6499996185303,6.59999990463257,22.8999996185303,3630.69995117188,28.2000007629395,1080.69995117188
"369",1609,4.677865,-74.15109,14.4499998092651,8.19999980926514,32.9000015258789,1013.59997558594,37.5,152.600006103516
"370",1617,5.625379,-75.8576,18.8500003814697,7.90000009536743,20.6000003814697,2504.10009765625,26.2000007629395,578.5
"371",1619,6.300944,-74.68707,26.3500003814697,8.5,59.2000007629395,3472,37.5999984741211,936.099975585938
"372",1622,4.027931,-75.571465,14.8500003814697,7.80000019073486,31.6000003814697,2784.30004882812,27.3999996185303,657.099975585938
"373",1630,7.758805,-76.6578,26.0499992370605,6.09999990463257,31.5,3228.30004882812,35.9000015258789,499.399993896484
"374",1634,4.57935,-75.65428,19.1499996185303,7.19999980926514,14.8999996185303,2783.19995117188,32.2999992370605,777.799987792969
"375",1637,6.02231,-75.7088,16.8500003814697,9.10000038146973,23.3999996185303,2866.89990234375,33.9000015258789,584.799987792969
"376",1638,2.951147,-75.57358,21.3500003814697,8.10000038146973,33.9000015258789,2120.69995117188,48.5999984741211,406.299987792969
"377",1641,4.959965,-75.5073,15.75,7.80000019073486,22.5,2757.19995117188,41.5,899.799987792969
"378",1643,4.289758,-73.575645,23.9500007629395,7.80000019073486,64.3000030517578,5053.7001953125,46.7000007629395,505.100006103516
"379",1663,4.472798,-74.26815,13.9499998092651,7.40000009536743,53.4000015258789,1710.09997558594,29,377
"380",1667,5.618442,-75.78607,14.3500003814697,8.39999961853027,21.1000003814697,3053.19995117188,27.5,697.200012207031
"381",1668,5.80666,-76.18155,18.75,5.09999990463257,24.1000003814697,6208.2001953125,19,1657.19995117188
"382",1785,1.21895,-77.281842,14.0500001907349,7.59999990463257,21.1000003814697,1655.5,34.5,532.799987792969
"383",1786,1.220278,-77.286111,14.0500001907349,7.5,20.8999996185303,1741.40002441406,34.9000015258789,561
"384",1787,6.250271,-75.0157,21.9500007629395,7.80000019073486,36.7000007629395,4226.2001953125,33.7000007629395,1142.09997558594
"385",1788,4.733284,-74.111383,14.4499998092651,8.5,20.5,983.599975585938,38,148.699996948242
"386",5792,6.979498,-75.296602,18.4500007629395,7.69999980926514,32.7000007629395,4147.7001953125,43,1423.09997558594
"387",5794,4.510045,-73.90335,18.1499996185303,7.69999980926514,28.1000003814697,2015.40002441406,42,407.5
"388",5795,5.900189,-74.84848,25.8500003814697,8.69999980926514,55.9000015258789,3255.19995117188,37,619.099975585938
"389",5796,5.8334,-74.8667,26.25,8.80000019073486,61.2999992370605,3028,37.5,546.299987792969
"390",5809,5.909401,-74.845977,25.9500007629395,8.69999980926514,56.2000007629395,3280.10009765625,36.7999992370605,628.200012207031
"391",5810,5.921703,-74.850197,26.1499996185303,8.69999980926514,55.9000015258789,3349.5,36.4000015258789,646.700012207031
"392",5826,4.290056,-73.55661,25.0499992370605,7.80000019073486,72.0999984741211,4588.60009765625,47.2000007629395,451.600006103516
"393",5829,5.932941,-74.81777,26.0499992370605,8.69999980926514,54.9000015258789,3190.60009765625,37.2000007629395,618.799987792969
"394",5832,4.967725,-75.50556,15.0500001907349,7.80000019073486,24.7000007629395,2776.39990234375,41.5,906.799987792969
"395",5837,3.406143,-76.55071,22.25,7.30000019073486,24,1348.30004882812,44.5,374.600006103516
"396",5838,4.339445,-74.5,17.6499996185303,5.30000019073486,33.7999992370605,2281.30004882812,57.7000007629395,757.099975585938
"397",5839,4.6295,-74.066956,14.1499996185303,8.39999961853027,19.3999996185303,923.299987792969,35.5,252.399993896484
"398",5840,5.785404,-73.15131,13.5500001907349,9.80000019073486,25,1294.40002441406,38.7000007629395,263
"399",5845,4.953031,-75.50651,16.6499996185303,7.69999980926514,23.8999996185303,2731.89990234375,41.4000015258789,890.400024414062
"400",5857,4.591502,-74.34079,18.3500003814697,6.69999980926514,42.7000007629395,1496.09997558594,31.7000007629395,248
"401",5867,6.126237,-75.41989,16.25,8.80000019073486,20.8999996185303,2449.60009765625,33.5,722.900024414062
"402",5869,11.096748,-74.069664,16.25,4.5,40.2999992370605,2918,63.0999984741211,815.5
"403",5876,5.63154,-75.546,21.5499992370605,9.19999980926514,17.7000007629395,2352.69995117188,28.5,539.400024414062
"404",5880,5.038124,-75.46862,16.1499996185303,8.10000038146973,25.3999996185303,2574.19995117188,40.5,839.299987792969
"405",5882,11.1422,-74.10366,22.3500003814697,3.59999990463257,43.5999984741211,2445.5,64.3000030517578,848.5
"406",5884,5.320466,-75.60251,21.5499992370605,8.69999980926514,21.2999992370605,2440.39990234375,26.2000007629395,574.700012207031
"407",5892,4.186619,-74.49982,23.4500007629395,5.90000009536743,37.7999992370605,1489.5,59.9000015258789,473.200012207031
"408",5894,2.389171,-75.83771,17.6499996185303,7.80000019073486,56.9000015258789,1558.19995117188,34.5999984741211,501.700012207031
"409",5897,11.113041,-73.53056,19.1499996185303,4.90000009536743,57.5999984741211,3434.30004882812,57.5,920.400024414062
"410",5904,4.47474,-73.65296,15.4499998092651,7.19999980926514,43.7000007629395,4632.2998046875,50.7000007629395,866
"411",5915,2.93964,-75.56482,21.1499996185303,8.10000038146973,36.7000007629395,2172.89990234375,50,412.399993896484
"412",5927,1.273819,-76.571625,23.75,7.30000019073486,61.0999984741211,3232.19995117188,20.2000007629395,701.799987792969
"413",5935,4.83473,-75.378365,4.94999980926514,7.59999990463257,32.7999992370605,4027,27.8999996185303,1235.40002441406
"414",5944,5.122063,-75.94239,18.9500007629395,6.40000009536743,16.2000007629395,3209.39990234375,23.7999992370605,950.400024414062
"415",5958,6.5525,-74.62783,25.9500007629395,8.60000038146973,56.7999992370605,2986.39990234375,40.2999992370605,818.099975585938
"416",5965,4.816226,-75.692215,19.4500007629395,6.80000019073486,17.3999996185303,3312.5,31.3999996185303,1029
"417",5968,7.35162,-72.65125,13.1499996185303,7.30000019073486,30.7000007629395,1624.09997558594,39.7000007629395,441.100006103516
"418",5979,5.933745,-74.86705,23.9500007629395,8.60000038146973,48.7000007629395,3637.60009765625,35.4000015258789,713.099975585938
"419",5984,4.085271,-73.74515,22.75,8,46.5999984741211,4578.89990234375,42.5,1023.09997558594
"420",5993,4.334261,-75.70387,18.5499992370605,7.59999990463257,19.7000007629395,2211.19995117188,33.5999984741211,364.399993896484
"421",5999,1.700516,-73.76481,24.75,7.09999990463257,81.9000015258789,2554.89990234375,44.2000007629395,335.299987792969
"422",6000,6.105656,-75.38722,16.3500003814697,8.69999980926514,24,2542.60009765625,33.0999984741211,651.5
"423",6034,1.621176,-75.607735,25.1499996185303,7.59999990463257,74.4000015258789,4139,38.5999984741211,700.5
"424",6039,7.721318,-72.567314,24.3500003814697,8.60000038146973,69.8000030517578,1898.19995117188,40.7999992370605,452.200012207031
"425",6062,1.700842,-76.63518,14.3500003814697,7.40000009536743,60.7000007629395,2042.59997558594,19.2000007629395,566.5
"426",6067,1.756481,-76.18137,17.9500007629395,8.10000038146973,72.8000030517578,2369.60009765625,17.5,507.600006103516
"427",6072,3.962328,-77.29801,25.6499996185303,2.70000004768372,26.5,6553.5,25.1000003814697,2026.30004882812
"428",6089,4.570868,-74.297333,14.9499998092651,7.19999980926514,55.5,1543.69995117188,29.2000007629395,280.799987792969
"429",6092,6.617287,-73.56705,24.3500003814697,6.59999990463257,31.7000007629395,4265.7998046875,27.3999996185303,1065.19995117188
"430",6104,4.828206,-75.376364,4.15000009536743,7.59999990463257,31.8999996185303,4073.39990234375,27.6000003814697,1246.09997558594
"431",6105,3.4405,-76.67444,13.0500001907349,6.30000019073486,23,2354.5,30.6000003814697,729.900024414062
"432",6107,2.148501,-76.40449,11.4499998092651,6.69999980926514,57.2999992370605,1848.80004882812,39,514.5
"433",6110,1.12,-77.9,15.1499996185303,5.59999990463257,20.6000003814697,3996.10009765625,25.3999996185303,1169
"434",6112,6.043529,-74.982025,22.5499992370605,8.30000019073486,40.5,4968.7998046875,31.7999992370605,1062.80004882812
"435",6120,1.157912,-77.97662,17.0499992370605,4.80000019073486,19.8999996185303,6241.10009765625,20.6000003814697,1955.90002441406
"436",6133,5.803334,-73.97021,18.0499992370605,7.69999980926514,29.7000007629395,3286.69995117188,35.9000015258789,1064.40002441406
"437",6137,3.583328,-76.49594,21.6499996185303,7,20.7000007629395,1249.19995117188,35.2000007629395,403.799987792969
"438",6139,3.372424,-76.51752,22.25,7.5,25.5,1333.30004882812,45.7000007629395,363.5
"439",6140,4.674768,-75.658134,17.1499996185303,7,15.3000001907349,3207,33.2999992370605,978.599975585938
"440",6141,6.050124,-74.26246,26.75,8.60000038146973,46.2000007629395,2564.80004882812,38.7999992370605,528.900024414062
"441",6153,6.251833,-75.60827,19.9500007629395,9.19999980926514,19.2999992370605,2091.60009765625,33.5,608.700012207031
"442",6164,5.050095,-75.727936,22.1499996185303,7,21,2547.60009765625,26.5,778.700012207031
"443",6165,4.637669,-75.48847,14.6499996185303,7.19999980926514,21.7000007629395,3104.5,27.2999992370605,910.5
"444",6177,4.470299,-73.66372,16.8500003814697,7.19999980926514,41,4778.7001953125,50.7000007629395,893.099975585938
"445",6178,4.341357,-75.542435,12.9499998092651,7.90000009536743,34.7000007629395,2944.10009765625,28.3999996185303,561.099975585938
"446",6182,3.513614,-76.4745,22.1499996185303,7.30000019073486,20.8999996185303,1220.5,38.5999984741211,345
"447",6184,4.456189,-75.22792,21.6499996185303,7.30000019073486,28.1000003814697,1996.19995117188,31,530.099975585938
"448",6189,1.432751,-76.449455,20.9500007629395,7.69999980926514,73,4828.2001953125,23.8999996185303,921.700012207031
"449",6194,3.361346,-73.96159,24.5499992370605,8.10000038146973,78.5999984741211,2885.5,44.7000007629395,345.799987792969
"450",6203,4.866373,-72.99458,21.25,7.5,82.8000030517578,4465.2001953125,63,268.5
"451",6205,4.450549,-75.24859,21.3500003814697,7.40000009536743,27.2000007629395,2030,30.2999992370605,450
"452",6223,5.007755,-75.03381,21.4500007629395,8.80000019073486,30.1000003814697,2471.69995117188,35,458.299987792969
"453",6238,5.914574,-74.85252,26.4500007629395,8.69999980926514,57.7999992370605,3301.5,36.5,633
"454",6274,4.202421,-74.55526,20.0499992370605,5.80000019073486,41.7000007629395,2296.80004882812,54.9000015258789,722
"455",6306,4.741488,-76.296005,14.3500003814697,4.80000019073486,21.3999996185303,4202.7001953125,14.6000003814697,1205.5
"456",6314,4.18298,-73.65183,23.3500003814697,8,54.2999992370605,5327.39990234375,43.9000015258789,581.700012207031
"457",6319,2.462915,-72.754326,24.4500007629395,7,78.1999969482422,3058.89990234375,43.2999992370605,368.399993896484
"458",6322,4.888079,-75.25216,8.25,8.10000038146973,25.6000003814697,3249.39990234375,28.2000007629395,1039.19995117188
"459",6339,1.680398,-75.44879,24.1499996185303,7.59999990463257,79,4004.60009765625,42.7000007629395,608.700012207031
"460",6343,2.358181,-76.35925,9.35000038146973,6.69999980926514,44.7999992370605,2602,41.0999984741211,746.799987792969
"461",6345,5.8606,-74.862144,26.25,8.80000019073486,59.2000007629395,3126.10009765625,37.0999984741211,575.400024414062
"462",6373,5.535441,-73.3594,12.25,8.89999961853027,44.2999992370605,1403.59997558594,35.0999984741211,455.200012207031
"463",6374,11.263728,-74.07268,24.5499992370605,2.90000009536743,66.0999984741211,1539.40002441406,66.8000030517578,484.399993896484
"464",6375,1.632833,-76.110026,15.25,8.19999980926514,63.7000007629395,4419.7001953125,21.8999996185303,1156.09997558594
"465",6376,5.389161,-75.145464,17.25,9.19999980926514,35.5999984741211,3809.69995117188,27.7000007629395,737.299987792969
"466",6378,5.6333,-75.6833,22.1499996185303,8.89999961853027,21,2629.60009765625,28.7999992370605,596.799987792969
"467",6380,4.6333,-74.4666,21.5499992370605,5.5,14.1000003814697,1785.90002441406,43.2000007629395,550.5
"468",6381,4.5166,-74.45,20.25,5.5,16.6000003814697,1912.40002441406,45.4000015258789,595.900024414062
"469",6382,3.38,-74.04,24.4500007629395,7.90000009536743,72.1999969482422,2745.5,43.2999992370605,342.700012207031
"470",6383,2.562833,-72.5666,25.1499996185303,7.09999990463257,80.6999969482422,2891.10009765625,42.5,351.899993896484
"471",6384,2.519006,-76.914948,15.5500001907349,6.69999980926514,16.8999996185303,3591,37,983
"472",6385,2.25,-76.3333,8.94999980926514,6.5,64.8000030517578,2441.89990234375,39.2000007629395,692.599975585938
"473",6387,11.0558,-73.3548,18.1499996185303,6.19999980926514,69.3000030517578,2809.10009765625,61.4000015258789,658.099975585938
"474",6388,-0.59937,-72.398646,24.3500003814697,6.69999980926514,56.2000007629395,3402.30004882812,22.3999996185303,702
"475",6389,7.5,-74.8666,26.25,7.5,38.7999992370605,3605.10009765625,44.2000007629395,556.900024414062
"476",6390,7.257222,-75.759444,16.4500007629395,6.80000019073486,25.2999992370605,4232.89990234375,46.9000015258789,1364.30004882812
"477",6391,6.8564,-75.8689,23.25,7.90000009536743,19.1000003814697,2328.10009765625,39.5,764.799987792969
