gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue;;;;;
1320815323;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/39fcde820-b7d1-4306-8d1b-8daf0051eb58;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/05/1967;18;5;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445897;7768;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:18:31.700Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1320734571;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/39c3f797f-e860-4b4f-954c-b94058bb8a4d;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445924;9540;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T15:56:45.880Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1320486656;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/39147c73d-5863-413e-a59d-16e4b793cd27;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445906;9522;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:09:58.626Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1320471155;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/39098ea44-c8bb-430c-8b8f-bb8668b35903;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445887;7606;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:14:07.696Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1320466017;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3905be03f-7fa6-4de1-9804-9f4a55553792;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;22/10/1966;22;10;1966;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 433372;6515;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:08:14.443Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1320401972;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/38d8810da-e387-487f-942c-856d08185d96;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;22/10/1966;22;10;1966;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 433374;6517;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:17:22.989Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1320318831;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/389dfda36-7c22-4448-b2ee-ee18e679f197;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445884;7603;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:10:32.824Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1320283344;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/388474dad-492b-4aff-aabc-b3ac15e492c0;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/05/1967;18;5;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445899;7770;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:18:37.659Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319985962;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/37b239832-c986-4e22-880f-4045116cbbe0;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445862;7395;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:09:10.008Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319909670;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/377c23b40-2ed2-43c9-9a6d-a9d46b80d0f4;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445905;9521;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T15:59:19.879Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319877024;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3764ff5e5-80d1-4195-baa8-619d59829658;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445885;7604;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:19:27.579Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319783320;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3722ef917-9820-4272-9668-d0fbe06b22a7;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445918;9534;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:23:28.450Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319721988;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/36f70bc13-66d7-425f-858a-9089d2b9dcbf;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445861;7394;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:10:35.072Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319704173;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/36ea6ee47-1ecc-4798-8256-67ca568cc862;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445920;9536;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:23:59.444Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319652248;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/36c5ccf20-498d-483d-b964-57d21bd3156e;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445919;9535;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T15:54:11.198Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319602048;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/36a250203-d785-454c-80b8-93226db3e1b6;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445925;9541;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:20:05.973Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319556125;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3681aefe4-1f73-4904-bcf9-73a09e081931;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445868;7473;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:06:33.671Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319395019;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/361018424-b0be-4f81-9525-b3fc101258ed;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/05/1967;18;5;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445902;7773;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:18:36.342Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319320842;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/35dbb74f0-d4d6-4014-a3e6-92ddd6a9f4ca;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445908;9524;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:23:26.092Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319260474;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/35b0bfb18-a5a0-4761-9eae-135f98ba99a4;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445879;7598;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:05:45.390Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319248703;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/35a8680ad-ac9d-4cfb-b9e6-53a5f68901f5;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; San Gil;Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 588322;7421;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:11:15.365Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319206112;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/358a4545d-da38-421a-ae67-96e2cbd87bdc;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;22/10/1966;22;10;1966;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 433371;6514;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:22:31.412Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319185327;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/357ba81c2-0351-4ce2-8848-44bada84fa90;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445864;7397;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:24:01.207Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319158879;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3569050e9-ba23-4864-b932-1f85475d39f6;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/05/1967;18;5;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445904;7776;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T15:56:02.011Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319059076;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3521c954e-cade-4cb2-919c-c817d3666d5e;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445927;9543;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:02:35.286Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1319003875;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/34faf1210-721f-4ee7-92d1-6935470390a9;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445886;7605;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:22:31.928Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318953961;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/34d76f1b3-8d7e-40ea-9ef4-5d49773554a5;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; San Gil;Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-08;;8;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 588323;9334;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T15:55:23.960Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318921940;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/34c0ae09c-7d16-4f9a-ae23-fd4552ba8f4b;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445876;7595;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:11:38.411Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318900182;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/34b1691a5-dd0a-4389-b0ba-82ba403cb4bb;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/05/1967;18;5;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445896;7767;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:13:42.476Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318761666;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/344f65269-e319-442c-98fc-8f8d25f92bc9;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445851;7378;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:08:04.160Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318734247;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/343bc266f-fa3f-404b-84b4-a72d08aeb94c;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;22/10/1966;22;10;1966;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 433373;6516;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:10:49.436Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318724535;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/3434f30d4-fbbd-4231-ba87-3183c8f273d1;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445907;9523;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:20:35.587Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318646092;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/33fda9f48-f0b2-4ede-a0b2-351c3c16dedd;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445917;9533;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:21:32.955Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318597973;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/33db9a306-0668-4b5d-8aac-9a984ffa4c74;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;1967-10;;10;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445921;9537;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:07:15.256Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318473143;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/33834c53c-c63c-4f87-b680-b9451f757ad3;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;20/05/1967;20;5;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445893;7660;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:18:42.842Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318423734;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/336056c05-0f7f-4dd0-900a-8dc00a777e65;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445891;7611;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:01:05.862Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318370049;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/333a5d027-a8ac-48ec-929b-f72b2be54d6e;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445873;7583;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:12:42.457Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
1318284544;821cc27a-e3bb-4bc5-ac34-89ada245069d;http://n2t.net/ark:/65665/32fdb67a1-83de-4a06-b4c5-24b6320e5d04;Animalia;Chordata;Mammalia;Chiroptera;Natalidae;Natalus;Natalus tumidirostris;;SPECIES;Natalus tumidirostris Miller;1900;Natalus tumidirostris;;CO;Macaregua; (San-Gil);Santander;PRESENT;1;bc092ff0-02e4-11dc-991f-b8a03c50a862;;;;;;;;;18/04/1967;18;4;1967;2432753;2432753;PRESERVED_SPECIMEN;USNM;MAMM;USNM 445872;7577;;;CC0_1_0;;C. Marinkelle;;;2025-11-04T16:20:53.157Z;StillImage;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;;;
