gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
900001020	a0b41a13-be91-4800-b72b-cdd9184bf2eb	UNIVALLE:CVA-CV:1546-01378	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva de los Guácharos	Huila	PRESENT	1	85be57ed-f187-49c9-b7ff-eaa622e06217	1.598983	-76.113383	7055.16						1962-05-11	11	5	1962	2497150	2497150	PRESERVED_SPECIMEN	Universidad del Valle (UniValle)	CVA-UV	1546-01378	AN.43/CAT.41			CC0_1_0					2025-11-05T03:27:49.396Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
900001009	a0b41a13-be91-4800-b72b-cdd9184bf2eb	UNIVALLE:CVA-CV:1547-01379	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO	Parque Nacional Natural Cueva de los Guácharos	Huila	PRESENT	1	85be57ed-f187-49c9-b7ff-eaa622e06217	1.598983	-76.113383	7055.16						1962-05-11	11	5	1962	2497150	2497150	PRESERVED_SPECIMEN	Universidad del Valle (UniValle)	CVA-UV	1547-01379	CAT. 42			CC0_1_0					2025-11-05T03:27:50.043Z		COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY
843494594	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS169296577	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Refugio Rio Claro	Antioquia	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.898994	-74.74291							2012-10-16	16	10	2012	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS169296577				CC_BY_4_0		obsr16810			2025-11-05T07:39:14.233Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
843162956	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS174014489	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Rio Claro	Antioquia	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.903965	-74.78467							2012-12-27	27	12	2012	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS174014489				CC_BY_4_0		obsr232656			2025-11-05T07:41:52.714Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
842775887	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS147100063	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Rio Claro	Antioquia	PRESENT	40	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.909998	-74.86274							2012-02-01	1	2	2012	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS147100063				CC_BY_4_0		obsr212715			2025-11-05T07:40:47.601Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
842280124	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS167293213	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Cueva del Condor Rio Claro	Antioquia	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	5.925588	-74.80663							2012-10-20	20	10	2012	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS167293213				CC_BY_4_0		obsr334368			2025-11-05T07:39:14.867Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
730244568	371b386a-d67b-4646-897e-a27cc1101067	Corantioquia-4743-810BAD4775C64541882320D401A1C1FA	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO		Antioquia	PRESENT		15b278a8-1356-4f7b-ba32-3c733c3d0aac	6.21	-75.59			1500.0	0.0							2497150	2497150	HUMAN_OBSERVATION	Corantioquia	Corantioquia-A	4743-3593				CC0_1_0					2025-11-05T02:27:31.629Z		GEODETIC_DATUM_ASSUMED_WGS84
730242728	371b386a-d67b-4646-897e-a27cc1101067	Corantioquia-4743-622404CAE20C4C9284CA355042C36B55	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO		Antioquia	PRESENT		15b278a8-1356-4f7b-ba32-3c733c3d0aac	6.18	-74.58			125.0								2497150	2497150	HUMAN_OBSERVATION	Corantioquia	Corantioquia-A	4743-2709				CC0_1_0					2025-11-05T02:27:27.293Z		GEODETIC_DATUM_ASSUMED_WGS84
730242726	371b386a-d67b-4646-897e-a27cc1101067	Corantioquia-4743-622312827A624E0C94C95B8E06166516	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO		Antioquia	PRESENT		15b278a8-1356-4f7b-ba32-3c733c3d0aac	6.56	-74.79			900.0								2497150	2497150	HUMAN_OBSERVATION	Corantioquia	Corantioquia-A	4743-2708				CC0_1_0					2025-11-05T02:27:37.088Z		GEODETIC_DATUM_ASSUMED_WGS84
730240884	371b386a-d67b-4646-897e-a27cc1101067	Corantioquia-4743-427C37DDEC55432DBA0E35151B5BE610	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	Humboldt, 1817	CO		Antioquia	PRESENT		15b278a8-1356-4f7b-ba32-3c733c3d0aac	5.67	-75.72			1600.0	0.0							2497150	2497150	HUMAN_OBSERVATION	Corantioquia	Corantioquia-A	4743-1809				CC0_1_0					2025-11-05T02:27:30.257Z		GEODETIC_DATUM_ASSUMED_WGS84
727772853	983c4ccb-377d-412f-9eb8-6d96d0c620fa	ISAGEN:46-2978:JAGUAS:2009:AVES:1393	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Vereda El Cerro, Sitio San Lorenzo 2	Antioquia	PRESENT	1	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	6.380528	-75.034833			1265.0	0.0			2009-10-06	6	10	2009	2497150	2497150	HUMAN_OBSERVATION	ISAGEN	ISAGEN	46-2978JA2009AV1393				CC0_1_0					2025-11-05T03:39:10.383Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
727772286	983c4ccb-377d-412f-9eb8-6d96d0c620fa	ISAGEN:46-2978:JAGUAS:2009:AVES:0828	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Vereda El Cerro, Sitio San Lorenzo 2	Antioquia	PRESENT	2	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	6.380528	-75.034833			1265.0	0.0			2009-07-21	21	7	2009	2497150	2497150	HUMAN_OBSERVATION	ISAGEN	ISAGEN	46-2978JA2009AV0828				CC0_1_0					2025-11-05T03:39:10.422Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
724235714	f04bedf8-9c2b-4816-a1fe-c68a1d607e06	ISAGEN:46-2096:SANCARLOS:2007:AVES:1356	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Central Hidroeléctrica San Carlos, vereda Juanes, sitio Campamento	Antioquia	PRESENT	1	04ce62dd-30ec-4d98-8b30-b09cafc3ac38	6.214722	-74.811889			803.0	0.0			2006-10-10	10	10	2006	2497150	2497150	HUMAN_OBSERVATION	ISAGEN	ISAGEN	46-2096SC2007AV1356				CC0_1_0					2025-11-05T03:34:13.047Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
667941095	36f15a36-6b45-442e-9c31-cd633423aee0	657a98e3-3c87-489a-b08c-3ca2e996a7ce	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Rio Baudo, Quebrada Sando	Choco	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	5.05	-76.95							1958-10-02	2	10	1958	2497150	2497150	PRESERVED_SPECIMEN	FMNH	Birds	255511	1508848			CC0_1_0	The Field Museum of Natural History	K. von Sneidern			2025-11-04T21:59:48.965Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
667941094	36f15a36-6b45-442e-9c31-cd633423aee0	cf490d40-ec25-46c5-91d3-141d232995bb	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Rio Docampado	Choco	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	4.75	-77.3							1958-09-13	13	9	1958	2497150	2497150	PRESERVED_SPECIMEN	FMNH	Birds	255510	1508847			CC0_1_0	The Field Museum of Natural History	K. von Sneidern			2025-11-04T21:59:49.818Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
667941093	36f15a36-6b45-442e-9c31-cd633423aee0	280e613b-fe05-4392-a919-da83e4dccc27	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Rio Docampado	Choco	PRESENT		7b8aff00-a9f8-11d8-944b-b8a03c50a862	4.75	-77.3							1958-09-13	13	9	1958	2497150	2497150	PRESERVED_SPECIMEN	FMNH	Birds	255509	1508846			CC0_1_0	The Field Museum of Natural History	K. von Sneidern			2025-11-04T21:59:41.792Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
657129723	7a25f7aa-03fb-4322-aaeb-66719e1a9527	3eea41e7-47a1-41d0-9c10-9398710332ce	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	S OF; CUEVA DE GUACHAROS; PALESTINA	Huila	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	1.75	-76.07							1962-05-11	11	5	1962	2497150	2497150	PRESERVED_SPECIMEN	LACM	Birds	73168				CC0_1_0		MARINKELLE, C J		native	2025-11-04T21:40:29.115Z		
657129722	7a25f7aa-03fb-4322-aaeb-66719e1a9527	fc776614-7df5-4965-934b-7c3909bec5d2	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	S OF; CUEVA DE GUACHAROS; PALESTINA	Huila	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	1.75	-76.07							1962-05-11	11	5	1962	2497150	2497150	PRESERVED_SPECIMEN	LACM	Birds	73167				CC0_1_0		MARINKELLE, C J		native	2025-11-04T21:40:27.113Z		
657097406	7a25f7aa-03fb-4322-aaeb-66719e1a9527	4ec89d1b-dfb3-490c-b668-fff51807ad35	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	TOTORO	Cauca	PRESENT		493fe050-055d-11d8-b84f-b8a03c50a862	2.5	-76.4							1961-07-23	23	7	1961	2497150	2497150	PRESERVED_SPECIMEN	LACM	Birds	40845	33926			CC0_1_0		CARRIKER, M A JR		native	2025-11-04T21:40:43.158Z		
601664099	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS111751135	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	RN Cañon del Río Claro (350-600 msnm)	Antioquia	PRESENT	50	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.88909	-74.85498							2011-03-01	1	3	2011	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS111751135				CC_BY_4_0		obsr115374			2025-11-05T07:41:49.441Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
601622262	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS124317746	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Cueva del Condor	Antioquia	PRESENT	25	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.928789	-74.83953							2011-07-27	27	7	2011	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS124317746				CC_BY_4_0		obsr17450			2025-11-05T07:44:00.867Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
601616459	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS124271890	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	RN Cañon del Río Claro (350-600 msnm)	Antioquia	PRESENT	50	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.88909	-74.85498							2011-03-01	1	3	2011	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS124271890				CC_BY_4_0		obsr94508			2025-11-05T07:39:12.777Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
599563961	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS115207823	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Cañon del Rio Claro 	Antioquia	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	5.865472	-74.86919							2007-11-16	16	11	2007	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS115207823				CC_BY_4_0		obsr111997			2025-11-05T07:39:15.691Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
599560361	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS115290435	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Cañon del Rio Claro 	Antioquia	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	5.865472	-74.86919							2007-11-17	17	11	2007	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS115290435				CC_BY_4_0		obsr249470			2025-11-05T07:40:37.745Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
599550026	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS115207768	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Cañon del Rio Claro 	Antioquia	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	5.865472	-74.86919							2007-11-17	17	11	2007	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS115207768				CC_BY_4_0		obsr111997			2025-11-05T07:42:46.689Z		CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5890056797	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/322715496	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Cauca	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	2.435071	-76.603601	99.0						2025-08-21T09:45:57	21	8	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	322715496		Leonardo	2025-10-24T13:29:55	CC_BY_NC_4_0	Luisa Acosta	Luisa Acosta			2025-11-18T05:04:52.836Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5886775331	d87e8fe8-0746-479c-bdfb-3db6857ab24b	UT:CZUT:CZUT:1737	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis	von Humboldt, 1817	CO	Ukuku Rural Lodge	Tolima	PRESENT	1	5a45153b-bdf9-44ae-b7a7-e3261896540b	4.5575	-75.3277			1890.0	0.0			2024-06-19	19	6	2024	2497150	2497150	PRESERVED_SPECIMEN	Universidad del Tolima (UT)	CZUT	CZUTOR-1737		Daniel Gutiérrez-Aldana;Aura Barreto	2024-06-19T00:00:00	CC_BY_4_0	Universidad del Tolima	David Bejarano			2025-11-07T12:08:03.386Z		INSTITUTION_MATCH_FUZZY
5868155843	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/320961028	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Antioquia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.59168	-75.816047	235.0						2025-10-13T09:24	13	10	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	320961028		Camilo Medina	2025-10-15T01:18:43	CC_BY_NC_4_0	Camilo Medina	Camilo Medina			2025-11-18T04:25:16.439Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5868148061	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321612100	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Tolima	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	4.283196	-75.555137	977.0						2025-10-11T08:02	11	10	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	321612100		Apipa	2025-10-18T14:45:10	CC_BY_NC_4_0	Fundacion ProAves	Fundacion ProAves			2025-11-18T02:35:54.238Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5867928864	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/321405786	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Antioquia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.935722	-74.859667							2025-10-15T15:24	15	10	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	321405786		Ruben Dario Palacio	2025-10-17T13:44:26	CC_BY_NC_4_0	Ruben Dario Palacio	Ruben Dario Palacio			2025-11-18T04:25:20.535Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5840534301	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319346682	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Antioquia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.591205	-75.815523	157.0						2025-10-05T11:39:58	5	10	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	319346682		Justin Walker	2025-10-07T12:11:15	CC_BY_NC_4_0	Justin Walker	Justin Walker			2025-11-18T01:13:54.574Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5840434430	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/319121264	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Antioquia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.591941	-75.815566	7.0						2025-10-05T11:23:22	5	10	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	319121264		Justin Walker	2025-10-06T12:18:21	CC_BY_NC_4_0	Justin Walker	Justin Walker			2025-11-18T03:58:37.347Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827581937	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/313893406	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Antioquia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.59168	-75.816047	235.0						2025-08-30T10:26	30	8	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	313893406		Paul Prappas	2025-09-14T17:24:26	CC_BY_NC_4_0	Paul Prappas	Paul Prappas			2025-11-18T02:34:23.394Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5827496286	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/311154547	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO		Antioquia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	5.591715	-75.815771	372.0						2025-09-02T10:29:13	2	9	2025	2497150	2497150	HUMAN_OBSERVATION	iNaturalist	Observations	311154547		kcarrol2	2025-09-03T01:06:44	CC_BY_NC_4_0	kcarrol2	kcarrol2			2025-11-18T01:11:09.997Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND
5716730108	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/352243521	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Antioquia	Antioquia	PRESENT	6	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	5.594509	-75.818476	95.0						2025-04-11	11	4	2025	2497150	2497150	HUMAN_OBSERVATION							CC_BY_NC_4_0	Stichting Observation International	User 73583			2025-11-04T14:40:43.887Z	StillImage	
5716326963	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1944962268	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Cañón del río Guape	Meta	PRESENT	40	e2e717bf-551a-4917-bdc9-4fa0f342c530	3.267367	-74.276505							2024-02-07	7	2	2024	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS1944962268				CC_BY_4_0		obsr2029588			2025-11-05T07:44:01.817Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5715904078	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1058679879	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Variante Ibagué - Armenia, Cajamarca, Tolima, CO (4.44, -75.423)	Tolima	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	4.439933	-75.42301							2021-01-24	24	1	2021	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS1058679879				CC_BY_4_0		obsr1826764			2025-11-05T07:44:04.333Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
5712067232	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1919709134	Animalia	Chordata	Aves	Steatornithiformes	Steatornithidae	Steatornis	Steatornis caripensis		SPECIES	Steatornis caripensis von Humboldt, 1817	Steatornis caripensis		CO	Puente Huesera EHG - Jardin, Antioquia, CO (5,573, -75,775)	Antioquia	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	5.572938	-75.774506							2024-01-08	8	1	2024	2497150	2497150	HUMAN_OBSERVATION	CLO	EBIRD	OBS1919709134				CC_BY_4_0		obsr524439			2025-11-05T07:41:30.639Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND
