"","x","y","bio_01","bio_02","bio_12","bio_15","bio_18"
"137",-69.9459726624,-2.92097257049999,25.3500003814697,6.69999980926514,3437.39990234375,21.2999992370605,865.099975585938
"138",-73.7459726472,2.92069407280001,25.4500007629395,7.30000019073486,2401.80004882812,45.7999992370605,314.399993896484
"139",-74.129305979,5.15402739720001,17.25,8,1886.09997558594,36.2000007629395,545.5
"140",-75.0543059753,3.32069407120001,25.3500003814697,8.80000019073486,1456.59997558594,54.5999984741211,134.100006103516
"141",-71.9709726543,4.20402740100001,25.6499996185303,7.09999990463257,2657.80004882812,57,203.699996948242
"142",-71.4043059899,2.62069407400001,24.5499992370605,6.90000009536743,3059,38.5,415.899993896484
"143",-76.4543059697,3.06236073890001,22.5499992370605,7.80000019073486,1964.69995117188,39.7999992370605,547.900024414062
"144",-72.3709726527,-1.90430590789999,25.0499992370605,6.80000019073486,3470.10009765625,15.8999996185303,846
"145",-72.8709726507,1.79569407730001,24.3500003814697,6.80000019073486,3017.89990234375,40.4000015258789,415.299987792969
"146",-70.3876393273,-1.84597257479999,25.0499992370605,6.69999980926514,3921.69995117188,18.5,908.599975585938
"147",-74.9876393089,7.99569405250001,26.8500003814697,6.59999990463257,3198.5,53.2999992370605,424.799987792969
"148",-72.4209726525,2.68736074040001,25.1499996185303,7,2932.19995117188,43.2999992370605,354.799987792969
"149",-75.2376393079,8.92902738210001,27.25,6.59999990463257,1641.09997558594,60.2000007629395,176.100006103516
"150",-73.04597265,-0.979305911599992,24.75,7,3233.10009765625,21.6000003814697,649.599975585938
"151",-71.4876393229,5.14569406390001,26.25,7.30000019073486,2436.60009765625,61.9000015258789,138.800003051758
"152",-73.4043059819,7.12069405600001,25.0499992370605,6.40000009536743,2271.69995117188,33.7999992370605,675.700012207031
"153",-74.5793059772,2.33736074180001,25.25,8.10000038146973,2978.19995117188,41.7999992370605,447
"154",-71.3209726569,6.65402739120001,25.75,7.09999990463257,2170.19995117188,58,313.399993896484
